url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole,Type
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1518211887.aspx,Wheel N Ride Transport Inc.,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","3210 Fir Ave Alameda, Ca 94502-6946",Alameda,CA,510-610-5328,-,Wheel N Ride Transport Inc.,Albert Javier - (president),11/7/12,11/7/12,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1487211835.aspx,Wheel-u-around Transportaion Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","14330 High Pine St Poway, Ca 92064-5914",Poway,CA,858-245-2185,-,Wheel-u-around Transportaion Llc,Kalani Ah Toong - (owner/ Manager),5/21/19,5/21/19,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1891836490.aspx,Wheelcare Express Inc.,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","2999 Dutton Ave # C Santa Rosa, Ca 95407-5711",Rosa,CA,707-573-3055,-,Wheelcare Express Inc.,Bunek Hiranpradist - (president),2/8/07,2/8/07,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1750422341.aspx,Wheelcare Express Inc.,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","5309 E 8th St Oakland, Ca 94601-5609",Oakland,CA,510-436-5040,-,Wheelcare Express Inc.,Bunek Hiranpradist - (president),2/8/07,2/8/07,Org,Nemt
https://npidb.org/organizations/agencies/nursing-care_251j00000x/1972079887.aspx,Wheelchair Transportation & Homecare Servises,"A Nursing Care Agency is an entity that provides skilled nursing care through the services of a Registered Nurse (RN) or a Licensed Practical Nurse (LPN), by employees, contracted individuals, or via a registry, in a variety of settings. The agency may engage in providing private duty nursing and/or staffing services.","1116 Baywood Dr Apt 159 Petaluma, Ca 94954-4398",Petaluma,CA,707-236-5039,-,Wheelchair Transportation & Homecare Servises,Dimmy Badette - (president/ceo),10/18/18,10/18/18,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1316480916.aspx,"Whistlestop

						Lbn  Marin Senior Coordinating Council","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","930 Tamalpais Ave San Rafael, Ca 94901-3325",Rafael,CA,415-456-9062,-,Marin Senior Coordinating Council,Anthony Senese - (contract Services Manager),11/30/16,11/30/16,Org,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1932750122.aspx,Doreen F Whitenon-emergency Medical Transport (Van),"Profile for DOREEN F WHITE in LINCOLN, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","233 Towle Ct Lincoln, Ca 95648-2818",Lincoln,CA,916-459-7919,-,-,s-Doreen F Whitenon-emergency Medical Transport (Van)-Active,9/27/19,9/27/19,Sole,Nemt
https://npidb.org/doctors/other_service/community-health-worker_172v00000x/1841729167.aspx,Carrie Williamscommunity Health Worker,"Profile for CARRIE WILLIAMS in FRESNO, CA.
					Community health workers (CHW) are lay members of communities who work either for pay or as volunteers in association with the local health care system in both urban and rural environments and usually share ethnicity, language, socioeconomic status and life experiences with the community members they serve. They have been identified by many titles such as community health advisors, lay health advocates, ""promotores(as), outreach educators, community health representatives, peer health promoters, and peer health educators. CHWs offer interpretation and translation services, provide culturally appropriate health education and information, assist people in receiving the care they need, give informal counseling and guidance on health behaviors, advocate for individual and community health needs, and provide some direct services such as first aid and blood pressure screening.  Some examples of these practitioners are Community Health Aides or Practitioners established under 25 USC ?1616 (l) under HHS, Indian Health Service, Public Health Service.","6569 N Riverside Dr # 102-220 Fresno, Ca 93722-9318",Fresno,CA,559-981-2428,-,-,s-Carrie Williamscommunity Health Worker-Active,6/9/17,6/9/17,Sole,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1720393390.aspx,Consula C Williamsnon-emergency Medical Transport (Van),"Profile for CONSULA C WILLIAMS in CHINO HILLS, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","2851 Bedford Ln Suite 165 Chino Hills, Ca 91709-3558",Hills,CA,909-248-8346,-,-,s-Consula C Williamsnon-emergency Medical Transport (Van)-Active,8/8/10,8/8/10,Sole,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1053852087.aspx,Williams Mobility,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","5716 Folsom Blvd Ste 152 Sacramento, Ca 95819",Sacramento,CA,916-905-6065,-,Williams Mobility,Rebecca Williams - (owner),3/9/17,3/9/17,Org,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1609278092.aspx,Monserrat A Wilsonnon-emergency Medical Transport (Van),"Profile for MONSERRAT A WILSON in IRVINE, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","439 San Leon Irvine, Ca 92606-8258",Irvine,CA,951-285-0082,-,-,s-Monserrat A Wilsonnon-emergency Medical Transport (Van)-Active,9/17/14,9/17/14,Sole,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1154495885.aspx,Wilson's Abbey Medi Cab,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","160 S E St Exeter, Ca 93221-1731",Exeter,CA,559-594-4716,-,Wilson's Abbey Medi Cab,Peggy Wilson - (owner),11/17/06,11/17/06,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1497068167.aspx,"Wings Limousine

						Lbn  Atp Enterprises, Inc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","4946 Valley Ridge Ave Los Angeles, Ca 90043-1052",Angeles,CA,213-309-4924,-,"Atp Enterprises, Inc",Debra Legans - (ceo),7/22/10,7/22/10,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1225680150.aspx,Woodard & Associates,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","1214 S Cypress Ave Apt A Ontario, Ca 91762-4915",Ontario,CA,909-815-2350,-,Woodard & Associates,Larry Woodard - (manager),7/11/19,7/11/19,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1609157833.aspx,Working Title Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","3831 Tavi Ave North Highlands, Ca 95660",Highlands,CA,916-817-0144,-,Working Title Llc,Rocio Amaton - (owner),9/1/11,9/1/11,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1831254754.aspx,"World Transportation Services

						Lbn  Lynsteb Inc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","18422 Gault St Reseda, Ca 91335-4315",Reseda,CA,818-776-0815,-,Lynsteb Inc,Elaina Levin - (president),12/22/06,12/22/06,Org,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1811404023.aspx,Robert L Wright Jrnon-emergency Medical Transport (Van),"Profile for ROBERT L WRIGHT JR in SACRAMENTO, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","3050 Fite Cir Ste 105a Sacramento, Ca 95827-1807",Sacramento,CA,530-574-2835,-,-,s-Robert L Wright Jrnon-emergency Medical Transport (Van)-Active,1/9/18,1/9/18,Sole,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1417491481.aspx,Theresa A Wrightnon-emergency Medical Transport (Van),"Profile for THERESA A WRIGHT in DESERT HOT SPRINGS, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","65910 12th St Desert Hot Springs, Ca 92240-2310",Springs,CA,760-567-5460,-,-,s-Theresa A Wrightnon-emergency Medical Transport (Van)-Active,12/11/16,12/11/16,Sole,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1578865226.aspx,"Wright Care Mobility, Inc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","23813 Fieldcrest Ln Murrieta, Ca 92562-3465",Murrieta,CA,951-239-3125,-,"Wright Care Mobility, Inc",Gary Wright - (president),12/1/10,12/1/10,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1861783334.aspx,"Wv Medical Transporation, Inc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","6650 Reseda Blvd Suite 101-a Reseda, Ca 91335-5340",Reseda,CA,818-708-7668,-,"Wv Medical Transporation, Inc",Christopher Otiko - (manager),5/2/11,5/2/11,Org,Nemt
